yaş,meslek,medeni_durum,eğitim,temerrüt,bakiye,konut_kredisi,ihtiyaç_kredisi,iletişim_tipi,gün,ay,arama_süresi_sn,kampanya_arama_sayısı,önceki_görüşmeden_geçen_gün,önceki_aramalar,önceki_kampanya_sonuç,vadeli_mevduat
49,yönetici,evli,üniversite,0,3237,1,0,0.0,5,mayıs,232,3,-1,0,bilinmiyor,0
42,yönetici,evli,bilinmiyor,0,275,0,0,0.0,5,mayıs,408,2,-1,0,bilinmiyor,0
22,vasıfsız işçi,bekar,lise,0,0,1,0,0.0,5,mayıs,179,2,-1,0,bilinmiyor,0
40,yönetici,evli,üniversite,0,207,1,0,0.0,5,mayıs,39,1,-1,0,bilinmiyor,0
39,vasıfsız işçi,evli,lise,0,483,1,0,0.0,5,mayıs,282,1,-1,0,bilinmiyor,0
51,hizmet sektörü,evli,lise,0,2248,1,0,0.0,5,mayıs,714,2,-1,0,bilinmiyor,0
49,büro görevlisi,evli,lise,0,428,1,0,0.0,5,mayıs,50,1,-1,0,bilinmiyor,0
53,vasıfsız işçi,evli,lise,0,0,1,1,0.0,5,mayıs,181,1,-1,0,bilinmiyor,0
34,hizmet sektörü,bekar,lise,0,0,1,0,0.0,5,mayıs,142,1,-1,0,bilinmiyor,0
33,teknisyen,boşanmış/ dul,lise,0,140,1,0,0.0,5,mayıs,227,1,-1,0,bilinmiyor,0
50,yönetici,bekar,üniversite,0,297,1,0,0.0,5,mayıs,119,1,-1,0,bilinmiyor,0
39,vasıfsız işçi,evli,ilkokul,0,279,1,0,0.0,5,mayıs,361,1,-1,0,bilinmiyor,0
59,girişimci,boşanmış/ dul,lise,0,901,1,0,0.0,5,mayıs,73,3,-1,0,bilinmiyor,0
30,teknisyen,bekar,lise,0,2573,1,0,0.0,5,mayıs,67,2,-1,0,bilinmiyor,0
36,hizmet sektörü,evli,lise,0,143,1,1,0.0,5,mayıs,350,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,lise,0,475,1,0,0.0,5,mayıs,332,2,-1,0,bilinmiyor,0
53,vasıfsız işçi,evli,lise,0,70,1,0,0.0,5,mayıs,611,2,-1,0,bilinmiyor,0
34,yönetici,bekar,üniversite,0,318,1,0,0.0,5,mayıs,113,2,-1,0,bilinmiyor,0
37,teknisyen,evli,lise,0,275,1,0,0.0,5,mayıs,132,1,-1,0,bilinmiyor,0
42,yönetici,boşanmış/ dul,üniversite,0,742,1,0,0.0,5,mayıs,58,3,-1,0,bilinmiyor,0
41,girişimci,evli,ilkokul,0,236,1,0,0.0,5,mayıs,151,1,-1,0,bilinmiyor,0
30,öğrenci,bekar,üniversite,0,25,1,0,0.0,5,mayıs,89,2,-1,0,bilinmiyor,0
37,yönetici,bekar,üniversite,0,600,1,0,0.0,5,mayıs,152,1,-1,0,bilinmiyor,0
39,büro görevlisi,boşanmış/ dul,lise,0,-349,1,0,0.0,5,mayıs,611,2,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,ilkokul,0,183,1,1,0.0,5,mayıs,110,2,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,ilkokul,0,0,1,0,0.0,5,mayıs,463,1,-1,0,bilinmiyor,0
42,yönetici,bekar,üniversite,0,0,1,1,0.0,5,mayıs,562,2,-1,0,bilinmiyor,1
40,vasıfsız işçi,boşanmış/ dul,ilkokul,0,0,1,0,0.0,5,mayıs,962,1,-1,0,bilinmiyor,0
57,teknisyen,evli,lise,0,1078,1,0,0.0,5,mayıs,10,4,-1,0,bilinmiyor,0
56,girişimci,boşanmış/ dul,lise,0,155,0,0,0.0,5,mayıs,118,3,-1,0,bilinmiyor,0
37,büro görevlisi,evli,lise,0,190,1,0,0.0,5,mayıs,92,2,-1,0,bilinmiyor,0
59,emekli,evli,lise,0,319,1,0,0.0,5,mayıs,143,3,-1,0,bilinmiyor,0
39,hizmet sektörü,boşanmış/ dul,lise,0,-185,1,0,0.0,5,mayıs,189,3,-1,0,bilinmiyor,0
49,hizmet sektörü,evli,lise,0,47,0,0,0.0,5,mayıs,234,2,-1,0,bilinmiyor,0
38,hizmet sektörü,bekar,lise,0,570,1,0,0.0,5,mayıs,75,2,-1,0,bilinmiyor,0
36,serbest meslek,evli,üniversite,0,19,0,0,0.0,5,mayıs,189,2,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,ilkokul,0,61,1,0,0.0,5,mayıs,621,3,-1,0,bilinmiyor,0
41,büro görevlisi,evli,lise,0,-62,1,1,0.0,5,mayıs,55,2,-1,0,bilinmiyor,0
54,teknisyen,evli,üniversite,0,258,0,0,0.0,5,mayıs,310,4,-1,0,bilinmiyor,0
58,vasıfsız işçi,evli,ilkokul,0,76,1,0,0.0,5,mayıs,156,2,-1,0,bilinmiyor,0
30,vasıfsız işçi,bekar,lise,0,0,1,0,0.0,5,mayıs,5,2,-1,0,bilinmiyor,0
33,büro görevlisi,bekar,lise,0,352,1,0,0.0,5,mayıs,225,2,-1,0,bilinmiyor,0
47,büro görevlisi,evli,lise,0,368,1,0,0.0,5,mayıs,125,2,-1,0,bilinmiyor,0
50,teknisyen,bekar,üniversite,0,339,1,0,0.0,5,mayıs,2,3,-1,0,bilinmiyor,0
32,vasıfsız işçi,evli,lise,0,1331,1,0,0.0,5,mayıs,286,2,-1,0,bilinmiyor,0
40,serbest meslek,evli,lise,0,672,1,0,0.0,5,mayıs,164,2,-1,0,bilinmiyor,0
37,yönetici,evli,üniversite,0,58,1,0,0.0,5,mayıs,98,2,-1,0,bilinmiyor,0
54,teknisyen,bekar,bilinmiyor,0,447,1,0,0.0,5,mayıs,742,2,-1,0,bilinmiyor,0
24,öğrenci,bekar,lise,0,423,1,0,0.0,5,mayıs,226,3,-1,0,bilinmiyor,0
54,yönetici,evli,üniversite,0,0,0,0,0.0,5,mayıs,120,2,-1,0,bilinmiyor,0
34,teknisyen,evli,lise,0,19,1,0,0.0,5,mayıs,362,4,-1,0,bilinmiyor,0
56,teknisyen,boşanmış/ dul,ilkokul,0,13,1,0,0.0,5,mayıs,357,2,-1,0,bilinmiyor,0
31,vasıfsız işçi,bekar,lise,0,3,1,0,0.0,5,mayıs,200,2,-1,0,bilinmiyor,0
24,öğrenci,bekar,lise,0,82,1,0,0.0,5,mayıs,204,2,-1,0,bilinmiyor,0
42,vasıfsız işçi,boşanmış/ dul,ilkokul,0,28,1,0,0.0,5,mayıs,126,3,-1,0,bilinmiyor,0
57,teknisyen,evli,lise,0,792,1,0,0.0,5,mayıs,65,2,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,bilinmiyor,0,408,1,0,0.0,5,mayıs,107,2,-1,0,bilinmiyor,0
51,büro görevlisi,evli,lise,0,531,1,0,0.0,5,mayıs,267,2,-1,0,bilinmiyor,0
57,emekli,evli,lise,0,211,1,0,0.0,5,mayıs,248,2,-1,0,bilinmiyor,0
36,hizmet sektörü,bekar,lise,0,62,1,0,0.0,5,mayıs,215,2,-1,0,bilinmiyor,0
53,hizmet sektörü,evli,bilinmiyor,0,257,1,0,0.0,5,mayıs,209,2,-1,0,bilinmiyor,0
50,teknisyen,evli,lise,0,1234,1,0,0.0,5,mayıs,205,2,-1,0,bilinmiyor,0
54,yönetici,evli,üniversite,0,313,1,0,0.0,5,mayıs,83,2,-1,0,bilinmiyor,0
55,vasıfsız işçi,evli,lise,0,89,1,0,0.0,5,mayıs,106,3,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,lise,0,129,1,1,0.0,5,mayıs,189,2,-1,0,bilinmiyor,0
43,yönetici,evli,bilinmiyor,0,0,1,0,0.0,5,mayıs,105,2,-1,0,bilinmiyor,0
56,büro görevlisi,evli,lise,0,353,1,0,0.0,5,mayıs,106,2,-1,0,bilinmiyor,0
54,teknisyen,evli,bilinmiyor,0,851,1,0,0.0,5,mayıs,108,2,-1,0,bilinmiyor,0
55,hizmet sektörü,boşanmış/ dul,ilkokul,0,96,1,1,0.0,5,mayıs,311,2,-1,0,bilinmiyor,0
37,hizmet sektörü,boşanmış/ dul,lise,0,398,1,1,0.0,5,mayıs,214,2,-1,0,bilinmiyor,0
33,büro görevlisi,bekar,üniversite,0,193,0,0,0.0,5,mayıs,132,2,-1,0,bilinmiyor,0
46,büro görevlisi,evli,lise,0,-358,1,0,0.0,5,mayıs,358,2,-1,0,bilinmiyor,0
36,vasıfsız işçi,evli,lise,0,539,1,1,0.0,5,mayıs,453,2,-1,0,bilinmiyor,0
51,teknisyen,bekar,lise,0,0,1,0,0.0,5,mayıs,364,2,-1,0,bilinmiyor,0
40,emekli,bekar,ilkokul,0,0,0,0,0.0,5,mayıs,136,2,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,lise,0,490,1,0,0.0,5,mayıs,386,2,-1,0,bilinmiyor,0
51,vasıfsız işçi,evli,lise,0,0,1,0,0.0,5,mayıs,173,2,-1,0,bilinmiyor,0
49,vasıfsız işçi,evli,bilinmiyor,0,403,1,0,0.0,5,mayıs,241,2,-1,0,bilinmiyor,0
48,yönetici,evli,lise,0,161,1,0,0.0,5,mayıs,224,3,-1,0,bilinmiyor,0
32,teknisyen,boşanmış/ dul,üniversite,0,2558,0,0,0.0,5,mayıs,148,2,-1,0,bilinmiyor,0
31,büro görevlisi,bekar,lise,0,98,1,0,0.0,5,mayıs,196,2,-1,0,bilinmiyor,0
55,yönetici,bekar,üniversite,0,115,0,0,0.0,5,mayıs,111,4,-1,0,bilinmiyor,0
40,vasıfsız işçi,bekar,lise,0,436,1,0,0.0,5,mayıs,231,3,-1,0,bilinmiyor,0
47,teknisyen,evli,üniversite,0,831,1,0,0.0,5,mayıs,316,3,-1,0,bilinmiyor,0
57,teknisyen,evli,bilinmiyor,0,206,1,0,0.0,5,mayıs,216,3,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,lise,0,290,1,0,0.0,5,mayıs,240,2,-1,0,bilinmiyor,0
48,vasıfsız işçi,evli,lise,0,1,0,0,0.0,5,mayıs,669,3,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,bilinmiyor,0,57,1,0,0.0,5,mayıs,425,2,-1,0,bilinmiyor,0
30,vasıfsız işçi,bekar,lise,0,-457,1,0,0.0,5,mayıs,143,2,-1,0,bilinmiyor,0
58,yönetici,bekar,üniversite,0,1387,1,0,0.0,5,mayıs,174,5,-1,0,bilinmiyor,0
45,yönetici,boşanmış/ dul,üniversite,0,24598,1,0,0.0,5,mayıs,313,3,-1,0,bilinmiyor,0
49,vasıfsız işçi,evli,lise,0,30,1,0,0.0,5,mayıs,135,4,-1,0,bilinmiyor,0
42,büro görevlisi,bekar,lise,0,1022,1,0,0.0,5,mayıs,146,2,-1,0,bilinmiyor,0
53,teknisyen,evli,lise,0,56,1,1,0.0,5,mayıs,152,2,-1,0,bilinmiyor,0
51,büro görevlisi,bekar,lise,1,-2,0,0,0.0,5,mayıs,402,3,-1,0,bilinmiyor,0
32,hizmet sektörü,bekar,lise,0,121,1,0,0.0,5,mayıs,213,2,-1,0,bilinmiyor,0
41,vasıfsız işçi,bekar,lise,0,842,1,0,0.0,5,mayıs,144,3,-1,0,bilinmiyor,0
43,yönetici,boşanmış/ dul,lise,0,693,1,0,0.0,5,mayıs,124,3,-1,0,bilinmiyor,0
40,vasıfsız işçi,boşanmış/ dul,lise,0,-333,1,0,0.0,5,mayıs,183,2,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,ilkokul,0,1533,1,0,0.0,5,mayıs,325,2,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,46,1,0,0.0,5,mayıs,39,4,-1,0,bilinmiyor,0
53,hizmet sektörü,evli,bilinmiyor,0,18,0,0,0.0,5,mayıs,503,2,-1,0,bilinmiyor,0
45,teknisyen,evli,lise,0,44,1,0,0.0,5,mayıs,95,4,-1,0,bilinmiyor,0
39,vasıfsız işçi,evli,ilkokul,0,-100,1,0,0.0,5,mayıs,680,2,-1,0,bilinmiyor,0
44,hizmet sektörü,evli,üniversite,0,510,1,0,0.0,5,mayıs,421,4,-1,0,bilinmiyor,0
55,yönetici,evli,üniversite,0,685,1,0,0.0,5,mayıs,174,3,-1,0,bilinmiyor,0
46,yönetici,bekar,üniversite,0,187,1,0,0.0,5,mayıs,113,2,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,lise,0,66,1,0,0.0,5,mayıs,808,2,-1,0,bilinmiyor,0
34,büro görevlisi,evli,lise,0,560,1,0,0.0,5,mayıs,198,3,-1,0,bilinmiyor,0
36,vasıfsız işçi,evli,lise,0,0,1,0,0.0,5,mayıs,195,2,-1,0,bilinmiyor,0
59,bilinmiyor,boşanmış/ dul,bilinmiyor,0,27,0,0,0.0,5,mayıs,347,3,-1,0,bilinmiyor,0
31,büro görevlisi,bekar,lise,0,12,1,0,0.0,5,mayıs,208,2,-1,0,bilinmiyor,0
44,vasıfsız işçi,bekar,lise,0,34,1,0,0.0,5,mayıs,404,4,-1,0,bilinmiyor,0
33,girişimci,bekar,üniversite,0,1068,1,0,0.0,5,mayıs,396,2,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,lise,0,211,1,0,0.0,5,mayıs,216,4,-1,0,bilinmiyor,0
46,büro görevlisi,bekar,üniversite,0,377,1,0,0.0,5,mayıs,98,2,-1,0,bilinmiyor,0
48,yönetici,evli,üniversite,0,263,1,0,0.0,5,mayıs,350,2,-1,0,bilinmiyor,0
42,hizmet sektörü,evli,lise,0,1263,1,0,0.0,6,mayıs,114,2,-1,0,bilinmiyor,0
27,hizmet sektörü,evli,lise,0,8,1,0,0.0,6,mayıs,88,3,-1,0,bilinmiyor,0
48,büro görevlisi,evli,lise,0,126,1,1,0.0,6,mayıs,379,2,-1,0,bilinmiyor,0
59,büro görevlisi,evli,lise,0,230,1,0,0.0,6,mayıs,190,3,-1,0,bilinmiyor,0
46,teknisyen,evli,üniversite,0,841,1,0,0.0,6,mayıs,158,1,-1,0,bilinmiyor,0
38,büro görevlisi,boşanmış/ dul,lise,0,308,1,0,0.0,6,mayıs,102,1,-1,0,bilinmiyor,0
43,yönetici,boşanmış/ dul,üniversite,0,1,1,0,0.0,6,mayıs,306,1,-1,0,bilinmiyor,0
38,büro görevlisi,boşanmış/ dul,üniversite,0,86,1,0,0.0,6,mayıs,218,1,-1,0,bilinmiyor,0
23,öğrenci,bekar,lise,0,157,1,0,0.0,6,mayıs,54,1,-1,0,bilinmiyor,0
34,hizmet sektörü,evli,lise,0,22,1,0,0.0,6,mayıs,344,1,-1,0,bilinmiyor,0
38,büro görevlisi,evli,lise,0,46,1,1,0.0,6,mayıs,195,1,-1,0,bilinmiyor,0
37,vasıfsız işçi,evli,lise,0,1293,0,0,0.0,6,mayıs,652,1,-1,0,bilinmiyor,0
25,büro görevlisi,bekar,lise,0,122,1,0,0.0,6,mayıs,286,1,-1,0,bilinmiyor,0
48,vasıfsız işçi,evli,bilinmiyor,0,131,1,0,0.0,6,mayıs,189,1,-1,0,bilinmiyor,0
49,vasıfsız işçi,bekar,lise,0,143,1,0,0.0,6,mayıs,83,1,-1,0,bilinmiyor,0
38,büro görevlisi,bekar,lise,0,393,0,0,0.0,6,mayıs,184,2,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,ilkokul,0,98,1,0,0.0,6,mayıs,235,1,-1,0,bilinmiyor,0
33,yönetici,evli,üniversite,0,0,1,0,0.0,6,mayıs,290,1,-1,0,bilinmiyor,0
55,vasıfsız işçi,evli,lise,0,224,1,0,0.0,6,mayıs,232,1,-1,0,bilinmiyor,0
38,vasıfsız işçi,evli,lise,0,757,1,0,0.0,6,mayıs,133,1,-1,0,bilinmiyor,0
49,hizmet sektörü,evli,lise,0,245,1,1,0.0,6,mayıs,318,1,-1,0,bilinmiyor,0
40,yönetici,evli,lise,0,8486,0,0,0.0,6,mayıs,260,3,-1,0,bilinmiyor,0
43,büro görevlisi,evli,bilinmiyor,0,350,0,0,0.0,6,mayıs,437,1,-1,0,bilinmiyor,0
38,vasıfsız işçi,evli,lise,0,20,1,0,0.0,6,mayıs,402,1,-1,0,bilinmiyor,0
58,hizmet sektörü,evli,lise,0,1667,1,1,0.0,6,mayıs,85,1,-1,0,bilinmiyor,0
57,teknisyen,evli,bilinmiyor,0,345,1,0,0.0,6,mayıs,125,1,-1,0,bilinmiyor,0
32,işsiz,evli,lise,0,10,1,0,0.0,6,mayıs,501,4,-1,0,bilinmiyor,0
56,yönetici,evli,üniversite,0,830,1,1,0.0,6,mayıs,1201,1,-1,0,bilinmiyor,1
58,vasıfsız işçi,boşanmış/ dul,bilinmiyor,0,29,1,0,0.0,6,mayıs,253,1,-1,0,bilinmiyor,0
60,emekli,boşanmış/ dul,lise,0,545,1,0,0.0,6,mayıs,1030,1,-1,0,bilinmiyor,1
37,teknisyen,evli,üniversite,0,8730,1,0,0.0,6,mayıs,149,1,-1,0,bilinmiyor,0
46,teknisyen,boşanmış/ dul,üniversite,0,477,1,0,0.0,6,mayıs,114,1,-1,0,bilinmiyor,0
27,büro görevlisi,evli,lise,0,4,1,0,0.0,6,mayıs,243,1,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,lise,0,1205,1,0,0.0,6,mayıs,769,2,-1,0,bilinmiyor,0
32,teknisyen,bekar,lise,0,0,1,1,0.0,6,mayıs,135,3,-1,0,bilinmiyor,0
40,büro görevlisi,bekar,lise,0,263,1,0,0.0,6,mayıs,231,1,-1,0,bilinmiyor,0
38,büro görevlisi,evli,lise,0,1,0,0,0.0,6,mayıs,76,1,-1,0,bilinmiyor,0
34,vasıfsız işçi,evli,lise,0,283,0,1,0.0,6,mayıs,199,1,-1,0,bilinmiyor,0
47,vasıfsız işçi,evli,ilkokul,0,206,1,0,0.0,6,mayıs,152,1,-1,0,bilinmiyor,0
42,temizlikçi,evli,ilkokul,0,17,1,0,0.0,6,mayıs,124,1,-1,0,bilinmiyor,0
48,teknisyen,evli,lise,0,141,1,1,0.0,6,mayıs,424,1,-1,0,bilinmiyor,0
29,serbest meslek,bekar,üniversite,0,16,1,0,0.0,6,mayıs,43,1,-1,0,bilinmiyor,0
50,hizmet sektörü,evli,lise,0,206,1,0,0.0,6,mayıs,154,1,-1,0,bilinmiyor,0
52,teknisyen,evli,bilinmiyor,0,7,0,0,0.0,6,mayıs,203,2,-1,0,bilinmiyor,0
50,yönetici,evli,üniversite,0,0,0,0,0.0,6,mayıs,326,1,-1,0,bilinmiyor,0
58,emekli,evli,üniversite,0,0,0,0,0.0,6,mayıs,393,1,-1,0,bilinmiyor,0
46,vasıfsız işçi,boşanmış/ dul,ilkokul,0,1927,1,0,0.0,6,mayıs,241,3,-1,0,bilinmiyor,0
38,teknisyen,evli,lise,0,284,1,0,0.0,6,mayıs,483,1,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,lise,0,1660,1,0,0.0,6,mayıs,259,1,-1,0,bilinmiyor,0
32,hizmet sektörü,bekar,lise,0,406,1,0,0.0,6,mayıs,227,1,-1,0,bilinmiyor,0
51,vasıfsız işçi,evli,ilkokul,0,230,1,0,0.0,6,mayıs,673,1,-1,0,bilinmiyor,0
39,büro görevlisi,bekar,lise,0,-25,1,0,0.0,6,mayıs,576,1,-1,0,bilinmiyor,0
48,büro görevlisi,evli,lise,0,182,1,0,0.0,6,mayıs,180,2,-1,0,bilinmiyor,0
36,girişimci,evli,üniversite,0,1169,1,0,0.0,6,mayıs,168,2,-1,0,bilinmiyor,0
34,büro görevlisi,boşanmış/ dul,lise,0,67,1,0,0.0,6,mayıs,90,1,-1,0,bilinmiyor,0
40,teknisyen,evli,lise,0,77,0,0,0.0,6,mayıs,505,1,-1,0,bilinmiyor,0
43,işsiz,evli,lise,0,0,1,0,0.0,6,mayıs,245,1,-1,0,bilinmiyor,0
52,vasıfsız işçi,boşanmış/ dul,ilkokul,0,55,1,1,0.0,6,mayıs,186,1,-1,0,bilinmiyor,0
33,teknisyen,evli,lise,1,72,1,0,0.0,6,mayıs,623,1,-1,0,bilinmiyor,0
49,yönetici,bekar,üniversite,0,163,1,0,0.0,6,mayıs,496,3,-1,0,bilinmiyor,0
32,yönetici,bekar,üniversite,0,151,1,0,0.0,6,mayıs,118,1,-1,0,bilinmiyor,0
39,büro görevlisi,bekar,lise,0,113,1,0,0.0,6,mayıs,342,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,lise,0,0,1,0,0.0,6,mayıs,225,1,-1,0,bilinmiyor,0
38,teknisyen,bekar,üniversite,0,9,1,0,0.0,6,mayıs,185,3,-1,0,bilinmiyor,0
43,yönetici,evli,lise,0,375,1,0,0.0,6,mayıs,196,2,-1,0,bilinmiyor,0
39,hizmet sektörü,evli,lise,0,1142,1,0,0.0,6,mayıs,276,1,-1,0,bilinmiyor,0
54,vasıfsız işçi,evli,ilkokul,0,2102,1,0,0.0,6,mayıs,76,1,-1,0,bilinmiyor,0
38,teknisyen,bekar,üniversite,0,4325,1,0,0.0,6,mayıs,87,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,lise,0,217,1,0,0.0,6,mayıs,195,1,-1,0,bilinmiyor,0
55,büro görevlisi,evli,lise,0,131,1,0,0.0,6,mayıs,744,1,-1,0,bilinmiyor,0
42,yönetici,evli,üniversite,0,1680,1,0,0.0,6,mayıs,765,1,-1,0,bilinmiyor,0
39,vasıfsız işçi,evli,lise,0,0,1,0,0.0,6,mayıs,262,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,ilkokul,0,46,1,0,0.0,6,mayıs,119,1,-1,0,bilinmiyor,0
32,vasıfsız işçi,evli,lise,0,320,1,0,0.0,6,mayıs,198,2,-1,0,bilinmiyor,0
55,büro görevlisi,evli,lise,0,183,1,0,0.0,6,mayıs,150,1,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,lise,0,39,0,0,0.0,6,mayıs,241,1,-1,0,bilinmiyor,0
35,yönetici,bekar,üniversite,0,560,1,0,0.0,6,mayıs,181,1,-1,0,bilinmiyor,0
58,teknisyen,boşanmış/ dul,lise,0,469,0,0,0.0,6,mayıs,196,1,-1,0,bilinmiyor,0
35,büro görevlisi,evli,lise,0,530,1,0,0.0,6,mayıs,149,1,-1,0,bilinmiyor,0
49,hizmet sektörü,evli,ilkokul,0,61,1,0,0.0,6,mayıs,246,1,-1,0,bilinmiyor,0
34,teknisyen,bekar,üniversite,0,242,1,0,0.0,6,mayıs,112,1,-1,0,bilinmiyor,0
36,vasıfsız işçi,evli,lise,0,139,1,0,0.0,6,mayıs,309,2,-1,0,bilinmiyor,0
24,serbest meslek,bekar,lise,0,0,1,0,0.0,6,mayıs,278,1,-1,0,bilinmiyor,0
34,teknisyen,evli,lise,0,367,1,0,0.0,6,mayıs,140,1,-1,0,bilinmiyor,0
51,büro görevlisi,boşanmış/ dul,lise,0,228,1,0,0.0,6,mayıs,136,1,-1,0,bilinmiyor,0
39,teknisyen,bekar,bilinmiyor,0,45248,1,0,0.0,6,mayıs,1623,1,-1,0,bilinmiyor,1
50,serbest meslek,evli,bilinmiyor,0,-84,1,0,0.0,6,mayıs,101,1,-1,0,bilinmiyor,0
32,hizmet sektörü,bekar,lise,0,310,1,0,0.0,6,mayıs,144,1,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,bilinmiyor,0,132,1,0,0.0,6,mayıs,238,1,-1,0,bilinmiyor,0
50,teknisyen,evli,lise,0,797,1,0,0.0,6,mayıs,354,1,-1,0,bilinmiyor,0
40,hizmet sektörü,evli,lise,0,71,0,0,0.0,6,mayıs,79,1,-1,0,bilinmiyor,0
46,yönetici,boşanmış/ dul,bilinmiyor,0,2,1,0,0.0,6,mayıs,187,1,-1,0,bilinmiyor,0
37,yönetici,evli,üniversite,0,231,1,1,0.0,6,mayıs,451,2,-1,0,bilinmiyor,0
34,vasıfsız işçi,evli,lise,0,270,1,1,0.0,6,mayıs,159,1,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,lise,0,274,1,1,0.0,6,mayıs,409,1,-1,0,bilinmiyor,0
40,büro görevlisi,bekar,lise,0,-109,1,1,0.0,6,mayıs,170,1,-1,0,bilinmiyor,0
37,teknisyen,evli,lise,0,1,1,0,0.0,6,mayıs,608,1,-1,0,bilinmiyor,1
33,vasıfsız işçi,bekar,lise,1,-60,0,0,0.0,6,mayıs,243,1,-1,0,bilinmiyor,0
35,vasıfsız işçi,evli,lise,0,89,1,0,0.0,6,mayıs,145,2,-1,0,bilinmiyor,0
58,vasıfsız işçi,boşanmış/ dul,lise,0,-11,0,0,0.0,6,mayıs,112,1,-1,0,bilinmiyor,0
39,vasıfsız işçi,evli,ilkokul,0,0,1,0,0.0,6,mayıs,262,2,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,lise,0,-509,1,0,0.0,6,mayıs,124,1,-1,0,bilinmiyor,0
39,işsiz,evli,ilkokul,0,408,1,0,0.0,6,mayıs,53,1,-1,0,bilinmiyor,0
36,hizmet sektörü,bekar,ilkokul,0,58,1,0,0.0,6,mayıs,134,1,-1,0,bilinmiyor,0
57,emekli,bekar,lise,0,1640,0,1,0.0,6,mayıs,204,4,-1,0,bilinmiyor,0
36,büro görevlisi,bekar,lise,0,20,1,0,0.0,6,mayıs,186,1,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,ilkokul,0,71,1,0,0.0,6,mayıs,678,1,-1,0,bilinmiyor,0
55,vasıfsız işçi,evli,lise,0,52,1,0,0.0,6,mayıs,182,1,-1,0,bilinmiyor,0
44,serbest meslek,evli,üniversite,0,292,1,0,0.0,6,mayıs,162,1,-1,0,bilinmiyor,0
44,hizmet sektörü,boşanmış/ dul,lise,0,424,1,0,0.0,6,mayıs,27,1,-1,0,bilinmiyor,0
39,temizlikçi,bekar,ilkokul,0,109,1,0,0.0,6,mayıs,699,3,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,bilinmiyor,0,1044,1,0,0.0,6,mayıs,43,1,-1,0,bilinmiyor,0
39,vasıfsız işçi,evli,lise,0,983,1,0,0.0,6,mayıs,97,1,-1,0,bilinmiyor,0
34,büro görevlisi,evli,lise,0,869,0,0,0.0,6,mayıs,1677,1,-1,0,bilinmiyor,1
40,vasıfsız işçi,evli,ilkokul,0,668,1,0,0.0,6,mayıs,283,2,-1,0,bilinmiyor,0
50,yönetici,evli,üniversite,0,964,1,0,0.0,6,mayıs,323,1,-1,0,bilinmiyor,0
31,yönetici,bekar,lise,0,301,1,0,0.0,6,mayıs,82,1,-1,0,bilinmiyor,0
37,büro görevlisi,bekar,lise,0,140,1,0,0.0,6,mayıs,310,1,-1,0,bilinmiyor,0
39,yönetici,bekar,lise,0,1877,1,0,0.0,6,mayıs,185,1,-1,0,bilinmiyor,0
51,vasıfsız işçi,evli,ilkokul,0,1127,1,0,0.0,6,mayıs,47,1,-1,0,bilinmiyor,0
41,teknisyen,evli,lise,0,871,1,0,0.0,6,mayıs,145,1,-1,0,bilinmiyor,0
41,teknisyen,evli,lise,0,767,1,1,0.0,6,mayıs,204,1,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,lise,0,0,0,0,0.0,6,mayıs,187,1,-1,0,bilinmiyor,0
30,hizmet sektörü,bekar,lise,0,209,1,0,0.0,6,mayıs,30,2,-1,0,bilinmiyor,0
54,yönetici,boşanmış/ dul,ilkokul,0,0,0,0,0.0,6,mayıs,472,1,-1,0,bilinmiyor,0
43,vasıfsız işçi,boşanmış/ dul,lise,0,110,1,1,0.0,6,mayıs,448,1,-1,0,bilinmiyor,0
59,yönetici,boşanmış/ dul,üniversite,0,-76,1,1,0.0,6,mayıs,264,1,-1,0,bilinmiyor,0
47,teknisyen,evli,bilinmiyor,0,178,1,0,0.0,6,mayıs,169,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,ilkokul,0,-66,1,0,0.0,6,mayıs,288,1,-1,0,bilinmiyor,0
